collarid,DATETIME,LATITUDE,LONGITUDE,HEADING,SPEED,ALTITUDE
st2010-3509,01/01/2015 00:00,0.9722766,37.22292,347,0.46,1229
st2010-3509,01/01/2015 01:00,0.9723666,37.22328,69,0.67,1232
st2010-3509,01/01/2015 02:00,0.97239,37.22344,153,0.05,1218
st2010-3509,01/01/2015 03:00,0.9722549,37.22335,139,0.31,1216
st2010-3509,01/01/2015 04:00,0.9720966,37.22341,209,0.15,1216
st2010-3509,01/01/2015 05:00,0.97127,37.22293,300,0.82,1214
st2010-3509,01/01/2015 06:00,0.9712366,37.22265,1,0.95,1221
st2010-3509,01/01/2015 07:00,0.9684066,37.22327,61,0.15,1225
st2010-3509,01/01/2015 08:00,0.9674833,37.22319,313,0.71,1194
st2010-3509,01/01/2015 09:00,0.9646149,37.2234,201,1.02,1189
st2010-3509,01/01/2015 10:00,0.9643667,37.22457,255,0.35,1204
st2010-3509,01/01/2015 11:00,0.96479,37.22485,13,0.35,1239
st2010-3509,01/01/2015 12:00,0.965255,37.22652,21,0.87,1219
st2010-3509,01/01/2015 13:00,0.9660749,37.22687,0,0.16,1203
st2010-3509,01/01/2015 14:00,0.96615,37.22684,343,0.22,1216
st2010-3509,01/01/2015 15:00,0.96676,37.22758,181,0.4,1224
st2010-3509,01/01/2015 16:00,0.968335,37.22799,349,0.16,1249
st2010-3509,01/01/2015 17:00,0.96862,37.22826,33,0.71,1217
st2010-3509,01/01/2015 18:00,0.96996,37.22845,212,0.46,1300
st2010-3509,01/01/2015 19:00,0.971235,37.2272,25,0.51,1211
st2010-3509,01/01/2015 20:00,0.9718883,37.22656,25,0.15,1227
st2010-3509,01/01/2015 21:00,0.9722434,37.22308,80,0.24,1229
st2010-3509,01/01/2015 22:00,0.9729615,37.22292,0,0.35,1227
st2010-3509,01/01/2015 23:00,0.9737017,37.22322,158,0.25,1266
st2010-3509,02/01/2015 00:00,0.9648417,37.22855,61,1.16,1207
st2010-3509,02/01/2015 01:00,0.96376,37.23617,173,0.76,1184
st2010-3509,02/01/2015 02:00,0.9618633,37.23244,42,0.29,1197
st2010-3509,02/01/2015 03:00,0.9698166,37.22408,286,0.29,1219
st2010-3509,02/01/2015 04:00,0.9703316,37.22418,323,0.71,1173
st2010-3509,02/01/2015 05:00,0.9704634,37.22419,256,0.04,1172
st2010-3509,02/01/2015 06:00,0.9724866,37.22424,334,1.58,1140
st2010-3509,02/01/2015 07:00,0.9794967,37.21976,138,0.24,1234
st2010-3509,02/01/2015 08:00,0.9793766,37.22026,121,0.53,1237
st2010-3509,02/01/2015 09:00,0.973095,37.22756,135,3.15,1242
st2010-3509,02/01/2015 10:00,0.9713833,37.22897,0,0.05,1160
st2010-3509,02/01/2015 11:00,0.9712566,37.22948,0,0.16,1247
st2010-3509,02/01/2015 12:00,0.9708599,37.22839,0,0.02,1231
st2010-3509,02/01/2015 13:00,0.9694117,37.22783,0,0.05,1214
st2010-3509,02/01/2015 14:00,0.9689884,37.22815,271,0.13,1305
st2010-3509,02/01/2015 15:00,0.9692166,37.22808,0,0.15,1229
st2010-3509,02/01/2015 16:00,0.9693733,37.22849,330,0.15,1187
st2010-3509,02/01/2015 17:00,0.9690266,37.22795,122,2.89,1241
st2010-3509,02/01/2015 18:00,0.966665,37.22855,104,0.04,1224
st2010-3509,02/01/2015 19:00,0.9680783,37.22686,33,0.04,1233
st2010-3509,02/01/2015 20:00,0.9686316,37.22595,74,0.05,1216
st2010-3509,02/01/2015 21:00,0.9687967,37.225,0,0.13,1227
st2010-3509,02/01/2015 22:00,0.96894,37.22393,221,0.56,1227
st2010-3509,02/01/2015 23:00,0.9579133,37.2298,146,3.39,1205
st2010-3509,03/01/2015 00:00,0.9572867,37.22931,2,0.15,1196
st2010-3509,03/01/2015 01:00,0.958755,37.23068,19,0.38,1190
st2010-3509,03/01/2015 02:00,0.96965,37.22432,89,0.25,1236
st2010-3509,03/01/2015 03:00,0.9711666,37.2234,288,0.16,1202
st2010-3509,03/01/2015 04:00,0.9714316,37.22319,0,0.04,1139
st2010-3509,03/01/2015 05:00,0.9723533,37.22324,0,0.4,1164
st2010-3509,03/01/2015 06:00,0.9737149,37.22282,19,0.53,1207
st2010-3509,03/01/2015 07:00,0.9747883,37.22316,337,0.38,1222
st2010-3509,03/01/2015 08:00,0.9758433,37.22307,37,0.95,1221
st2010-3509,03/01/2015 09:00,0.9711217,37.22765,81,1.11,1234
st2010-3509,03/01/2015 10:00,0.9712017,37.22717,74,0.04,1232
st2010-3509,03/01/2015 11:00,0.9707366,37.22732,0,0.25,1256
st2010-3509,03/01/2015 12:00,0.9712283,37.22804,255,0.02,1207
st2010-3509,03/01/2015 13:00,0.9712366,37.22785,0,0.96,1129
st2010-3509,03/01/2015 14:00,0.9704565,37.22834,108,0.56,1204
st2010-3509,03/01/2015 15:00,0.9679516,37.2299,288,0.75,1380
st2010-3509,03/01/2015 16:00,0.9664032,37.22683,170,0.2,1240
st2010-3509,03/01/2015 17:00,0.9636017,37.22795,351,0.29,1260
st2010-3509,03/01/2015 18:00,0.9628483,37.22746,160,0.16,1237
st2010-3509,03/01/2015 19:00,0.961055,37.23026,40,2.53,1213
st2010-3509,03/01/2015 20:00,0.9576499,37.23001,201,2.78,1182
st2010-3509,03/01/2015 21:00,0.9593817,37.2308,136,0.53,1161
st2010-3509,03/01/2015 22:00,0.9611917,37.23172,236,0.25,1196
st2010-3509,03/01/2015 23:00,0.9666117,37.22717,0,0.07,1202
st2010-3509,04/01/2015 00:00,0.9705583,37.21939,273,0.16,1233
st2010-3509,04/01/2015 01:00,0.975615,37.22038,308,0.38,1233
st2010-3509,04/01/2015 02:00,0.9767933,37.22093,112,0.15,1237
st2010-3509,04/01/2015 03:00,0.97689,37.22066,126,0.22,1207
st2010-3509,04/01/2015 04:00,0.9770767,37.22107,108,0.2,1216
st2010-3509,04/01/2015 05:00,0.9778866,37.22143,0,0.05,1191
st2010-3509,04/01/2015 06:00,0.9776433,37.21979,29,0.71,1212
st2010-3509,04/01/2015 07:00,0.9763933,37.21861,68,0.2,1243
st2010-3509,04/01/2015 08:00,0.9771416,37.21956,351,0.91,1260
st2010-3509,04/01/2015 09:00,0.9773766,37.2203,328,0.05,1233
st2010-3509,04/01/2015 10:00,0.9781834,37.21955,0,0.22,1238
st2010-3509,04/01/2015 11:00,0.97416,37.22594,122,2.58,1223
st2010-3509,04/01/2015 12:00,0.9725749,37.227,0,0.11,1232
st2010-3509,04/01/2015 13:00,0.9701033,37.22767,114,0.05,1237
st2010-3509,04/01/2015 14:00,0.9701249,37.22765,163,0.07,1237
st2010-3509,04/01/2015 15:00,0.97013,37.22727,89,1.27,1237
st2010-3509,04/01/2015 16:00,0.9695367,37.22813,0,0.62,1200
st2010-3509,04/01/2015 17:00,0.967715,37.22889,71,1.06,1239
st2010-3509,04/01/2015 18:00,0.9664083,37.22959,152,0.95,1218
st2010-3509,04/01/2015 19:00,0.96072,37.2317,175,0.16,1188
st2010-3509,04/01/2015 20:00,0.9617317,37.23188,90,0.6,1197
st2010-3509,04/01/2015 21:00,0.960955,37.23172,305,0.38,1189
st2010-3509,04/01/2015 22:00,0.9600499,37.23143,69,0.75,1246
st2010-3509,04/01/2015 23:00,0.9596933,37.22457,184,1.11,1187
st2010-3509,05/01/2015 00:00,0.9678449,37.22247,0,0.11,1232
st2010-3509,05/01/2015 01:00,0.96984,37.22196,44,0.04,1228
st2010-3509,05/01/2015 02:00,0.9698233,37.22206,0,0.11,1192
st2010-3509,05/01/2015 03:00,0.9709566,37.22258,56,0.53,1206
st2010-3509,05/01/2015 04:00,0.9711916,37.22308,278,0.31,1190
st2010-3509,05/01/2015 05:00,0.9714149,37.22317,0,0.2,1154
st2010-3509,05/01/2015 06:00,0.9723049,37.22342,0,0.11,1186
st2010-3509,05/01/2015 07:00,0.9695415,37.22385,153,0.16,1255
st2010-3509,05/01/2015 08:00,0.9661199,37.22561,318,0.13,1213
st2010-3509,05/01/2015 09:00,0.9657884,37.22644,0,0.05,1243
st2010-3509,05/01/2015 10:00,0.9657916,37.22632,275,0.02,1226
st2010-3509,05/01/2015 11:00,0.9666,37.22752,348,0.35,1221
st2010-3509,05/01/2015 12:00,0.9674715,37.22848,65,0.07,1239
st2010-3509,05/01/2015 13:00,0.967415,37.22844,118,1.15,1216
st2010-3509,05/01/2015 14:00,0.967415,37.22869,0,0.25,1254
st2010-3509,05/01/2015 15:00,0.9674799,37.22751,288,0.87,1256
st2010-3509,05/01/2015 16:00,0.96794,37.22729,20,0.4,1266
