collarid,DATETIME,LATITUDE,LONGITUDE,HEADING,SPEED,ALTITUDE
st2010-3512,23/01/2015 16:00,0.1456333,37.4553,352,0.25,2007
st2010-3512,23/01/2015 17:00,0.14474,37.45634,356,0.31,1993
st2010-3512,23/01/2015 18:01,0.1435,37.45631,102,0.64,2021
st2010-3512,23/01/2015 19:00,0.1417333,37.45383,235,0.93,2048
st2010-3512,23/01/2015 20:00,0.14189,37.45335,332,2.6,2055
st2010-3512,23/01/2015 21:00,0.14188,37.45331,74,0.47,2049
st2010-3512,23/01/2015 22:01,0.1417733,37.45337,354,0.47,2090
st2010-3512,23/01/2015 23:00,0.141955,37.45286,81,1.69,2066
st2010-3512,24/01/2015 00:00,0.1417317,37.45295,302,0.16,2031
st2010-3512,24/01/2015 01:00,0.14175,37.45285,318,0.69,2060
st2010-3512,24/01/2015 02:00,0.1418033,37.45305,128,0.35,2052
st2010-3512,24/01/2015 03:00,0.1417583,37.45228,178,0.53,2050
st2010-3512,24/01/2015 04:00,0.1420817,37.45092,254,1.42,2046
st2010-3512,24/01/2015 05:00,0.1423033,37.45089,267,1.29,2069
st2010-3512,24/01/2015 06:00,0.1421833,37.45057,188,0.25,2039
st2010-3512,24/01/2015 07:00,0.14285,37.44945,61,3.28,2087
st2010-3512,24/01/2015 08:00,0.1457617,37.4496,223,1.77,2036
st2010-3512,24/01/2015 09:00,0.15586,37.45161,83,0.25,1987
st2010-3512,24/01/2015 10:00,0.1713983,37.45111,344,0.05,1812
st2010-3512,24/01/2015 11:00,0.1829633,37.4496,18,2.42,1774
st2010-3512,24/01/2015 12:00,0.198465,37.45609,108,0.64,1712
st2010-3512,24/01/2015 13:00,0.202645,37.45446,224,0.47,1688
st2010-3512,24/01/2015 14:00,0.2030133,37.45867,348,2.26,1644
st2010-3512,24/01/2015 15:00,0.2090983,37.46516,164,3.22,1703
st2010-3512,24/01/2015 16:00,0.2045067,37.46861,215,1.27,1704
st2010-3512,24/01/2015 17:00,0.1943733,37.47742,12,0.46,1747
st2010-3512,24/01/2015 19:00,0.1841783,37.49012,235,0.91,1766
st2010-3512,24/01/2015 20:00,0.1786867,37.49188,197,2.88,1783
st2010-3512,24/01/2015 21:00,0.1778067,37.49245,177,0.35,1806
st2010-3512,24/01/2015 22:00,0.17486,37.49281,120,0.64,1864
st2010-3512,24/01/2015 23:00,0.173755,37.49088,276,1.31,1827
st2010-3512,25/01/2015 00:00,0.1733133,37.48965,6,1.42,1869
st2010-3512,25/01/2015 01:00,0.172935,37.48973,67,0.05,1799
st2010-3512,25/01/2015 02:00,0.172165,37.48824,219,0.96,1799
st2010-3512,25/01/2015 03:00,0.1721833,37.48807,46,1.16,1813
st2010-3512,25/01/2015 04:00,0.1719,37.48782,223,0.51,1799
st2010-3512,25/01/2015 05:00,0.1719583,37.48789,329,1.13,1803
st2010-3512,25/01/2015 06:00,0.1721417,37.48839,357,0.35,1810
st2010-3512,25/01/2015 08:00,0.1752617,37.48564,106,1.55,1796
st2010-3512,25/01/2015 10:00,0.1818133,37.48133,223,0.95,1756
st2010-3512,25/01/2015 11:00,0.1892017,37.47529,331,3.02,1708
st2010-3512,25/01/2015 12:00,0.19668,37.47165,98,1.2,1736
st2010-3512,25/01/2015 13:00,0.2045117,37.46669,86,0.24,1694
st2010-3512,25/01/2015 14:00,0.21391,37.46547,148,2.75,1671
st2010-3512,25/01/2015 15:00,0.2129917,37.46389,287,1.75,1705
st2010-3512,25/01/2015 16:00,0.2106833,37.46029,199,0.53,1694
st2010-3512,25/01/2015 17:00,0.19879,37.45798,78,1.31,1683
st2010-3512,25/01/2015 18:00,0.19715,37.45537,35,0.64,1718
st2010-3512,25/01/2015 19:00,0.19726,37.45343,25,2.86,1696
st2010-3512,25/01/2015 20:00,0.1996217,37.44041,40,0.56,1729
st2010-3512,25/01/2015 21:00,0.1950483,37.43015,22,2.06,1742
st2010-3512,25/01/2015 22:00,0.1892,37.42839,314,0.4,1750
st2010-3512,25/01/2015 23:00,0.1893217,37.42829,23,1.31,1747
st2010-3512,26/01/2015 00:00,0.1897983,37.42784,10,0.47,1741
st2010-3512,26/01/2015 01:00,0.1904583,37.42788,74,0.16,1742
st2010-3512,26/01/2015 02:00,0.19052,37.42792,56,0.4,1740
st2010-3512,26/01/2015 03:00,0.1900617,37.42796,118,0.22,1754
st2010-3512,26/01/2015 04:00,0.18847,37.42794,174,0.16,1750
st2010-3512,26/01/2015 05:00,0.17516,37.43406,186,2.78,1790
st2010-3512,26/01/2015 06:00,0.170615,37.43501,131,6.32,1821
st2010-3512,26/01/2015 07:00,0.1615367,37.42989,74,0.29,1882
st2010-3512,26/01/2015 08:00,0.158905,37.42833,144,0.96,1917
st2010-3512,26/01/2015 09:01,0.1573783,37.4272,279,0.22,1935
st2010-3512,26/01/2015 10:00,0.1572833,37.42768,245,1.49,1936
st2010-3512,26/01/2015 11:00,0.1568683,37.42905,104,3.89,1952
st2010-3512,26/01/2015 12:00,0.1567433,37.42912,107,0.29,1954
st2010-3512,26/01/2015 13:00,0.1548483,37.43055,145,1.38,1954
st2010-3512,26/01/2015 14:00,0.1537083,37.43124,298,1.2,1939
st2010-3512,26/01/2015 15:00,0.1538067,37.43137,18,0.71,1929
st2010-3512,26/01/2015 16:00,0.1527617,37.43152,251,0.13,1949
st2010-3512,26/01/2015 17:00,0.15336,37.43477,149,5.75,1992
st2010-3512,26/01/2015 18:00,0.150015,37.44015,151,1.47,1988
st2010-3512,26/01/2015 19:00,0.1474467,37.44181,124,0.76,2003
st2010-3512,26/01/2015 20:00,0.1459217,37.44397,24,0.86,2050
st2010-3512,26/01/2015 21:00,0.145535,37.44434,269,0.25,2046
st2010-3512,26/01/2015 22:00,0.1456433,37.44456,67,1.04,2024
st2010-3512,26/01/2015 23:00,0.14524,37.444,348,2.22,2054
st2010-3512,27/01/2015 00:00,0.1455183,37.44394,95,2,2086
st2010-3512,27/01/2015 01:00,0.1454383,37.44383,207,0.46,2023
st2010-3512,27/01/2015 02:00,0.1450533,37.44395,172,8.34,2016
st2010-3512,27/01/2015 03:00,0.1450617,37.4439,34,0.82,2037
st2010-3512,27/01/2015 04:00,0.1450033,37.44381,33,0.75,2034
st2010-3512,27/01/2015 05:00,0.14509,37.44385,298,1.55,2038
st2010-3512,27/01/2015 06:00,0.1445517,37.44365,3,0.44,2038
st2010-3512,27/01/2015 07:00,0.1432817,37.44413,344,1.53,2036
st2010-3512,27/01/2015 08:00,0.1428733,37.44452,231,1,2066
st2010-3512,27/01/2015 09:00,0.1413567,37.44563,254,0.69,2140
st2010-3512,27/01/2015 10:00,0.1403367,37.44482,178,0.56,2069
st2010-3512,27/01/2015 11:00,0.1393867,37.44535,174,0.56,2127
st2010-3512,27/01/2015 12:00,0.1387067,37.4477,236,0.53,2133
st2010-3512,27/01/2015 13:00,0.1381967,37.44818,227,0.2,2151
st2010-3512,27/01/2015 14:00,0.134545,37.45547,134,2.07,2148
st2010-3512,27/01/2015 15:00,0.1334067,37.45893,338,0.56,2207
st2010-3512,27/01/2015 16:00,0.1346317,37.46134,135,0.07,2176
st2010-3512,27/01/2015 17:00,0.1338617,37.4665,66,1.75,2147
st2010-3512,27/01/2015 18:00,0.12803,37.47141,109,1.04,2154
st2010-3512,27/01/2015 19:00,0.1208017,37.47476,337,0.35,2206
st2010-3512,27/01/2015 20:00,0.1155867,37.47452,87,0.46,2235
st2010-3512,27/01/2015 21:00,0.113615,37.4747,129,1.44,2269
st2010-3512,27/01/2015 22:00,0.1045167,37.47112,224,3.22,2365
st2010-3512,27/01/2015 23:00,0.09369333,37.46567,208,0.95,2476
st2010-3512,28/01/2015 00:00,0.08925833,37.46202,84,0.64,2533
st2010-3512,28/01/2015 01:00,0.08684,37.46105,139,0.38,2499
st2010-3512,28/01/2015 05:00,0.08682167,37.46045,114,3.06,2478
st2010-3512,28/01/2015 06:00,0.08628333,37.46043,142,2.33,2488
st2010-3512,28/01/2015 07:00,0.08366,37.46312,137,3.57,2535
st2010-3512,28/01/2015 08:00,0.07487167,37.45853,272,2.98,2629
st2010-3512,28/01/2015 09:00,0.07285167,37.45781,99,0.86,2687
st2010-3512,28/01/2015 10:00,0.071985,37.4576,166,0.4,2658
st2010-3512,28/01/2015 11:00,0.07204,37.45765,162,0.35,2642
st2010-3512,28/01/2015 12:00,0.07196166,37.45819,122,1.66,2703
st2010-3512,28/01/2015 13:00,0.07235333,37.45801,132,0.02,2669
st2010-3512,28/01/2015 14:00,0.07211333,37.4582,139,2.02,2674
st2010-3512,28/01/2015 15:00,0.07189,37.45805,121,4.13,2716
st2010-3512,28/01/2015 16:00,0.07010999,37.45473,203,1.64,2670
st2010-3512,28/01/2015 17:00,0.06940333,37.45197,20,0.6,2692
st2010-3512,28/01/2015 18:00,0.06955667,37.45024,165,0.95,2667
st2010-3512,28/01/2015 19:00,0.06882667,37.44859,180,0.2,2734
st2010-3512,28/01/2015 20:00,0.06872667,37.44776,37,0.35,2710
st2010-3512,28/01/2015 23:00,0.06901,37.44808,296,1.2,2713
st2010-3512,29/01/2015 00:00,0.06957333,37.44953,303,0.38,2691
st2010-3512,29/01/2015 01:00,0.06941333,37.46094,221,1.77,2718
st2010-3512,29/01/2015 02:00,0.06950666,37.46108,98,0.24,2685
st2010-3512,29/01/2015 03:00,0.06951833,37.46111,260,0.87,2699
st2010-3512,29/01/2015 04:01,0.06947333,37.46111,116,0.62,2680
st2010-3512,29/01/2015 05:01,0.06968167,37.46099,338,1.29,2649
st2010-3512,29/01/2015 06:01,0.0695,37.46064,0,0.33,2677
st2010-3512,29/01/2015 07:01,0.07026,37.45913,227,0.38,2707
st2010-3512,29/01/2015 08:01,0.07037999,37.45898,162,0.25,2676
st2010-3512,29/01/2015 09:01,0.068945,37.4579,251,2.29,2689
st2010-3512,29/01/2015 10:01,0.06929833,37.45441,341,0.71,2681
st2010-3512,29/01/2015 11:02,0.069075,37.45133,178,0.69,2702
st2010-3512,29/01/2015 12:01,0.06897333,37.44972,336,0.75,2689
st2010-3512,29/01/2015 13:01,0.06763833,37.44542,258,0.31,2688
st2010-3512,29/01/2015 14:01,0.06767666,37.44503,209,0.16,2712
st2010-3512,29/01/2015 15:01,0.06752167,37.44356,214,1.4,2679
st2010-3512,29/01/2015 16:01,0.06495333,37.44293,106,0.75,2782
st2010-3512,29/01/2015 17:01,0.06368833,37.4444,298,0.11,2778
st2010-3512,29/01/2015 18:01,0.062275,37.43815,182,1.04,2812
st2010-3512,29/01/2015 19:01,0.06474999,37.43516,67,1.66,2806
st2010-3512,29/01/2015 21:01,0.06169666,37.41696,270,1.2,2848
st2010-3512,29/01/2015 22:01,0.06053333,37.41013,267,3.26,2900
st2010-3512,29/01/2015 23:01,0.05992333,37.40892,115,0.91,2922
st2010-3512,30/01/2015 00:02,0.05923333,37.408,353,0.6,2909
st2010-3512,30/01/2015 01:01,0.05888667,37.40894,50,0.58,2908
st2010-3512,30/01/2015 02:02,0.05892833,37.40911,124,0.95,2932
st2010-3512,30/01/2015 03:00,0.05883833,37.40895,65,0.82,2938
st2010-3512,30/01/2015 04:01,0.05899667,37.40899,257,0.62,2895
st2010-3512,30/01/2015 05:00,0.05776166,37.40953,204,0.33,2913
st2010-3512,30/01/2015 06:00,0.05763,37.40968,160,1.66,2899
st2010-3512,30/01/2015 07:00,0.05745166,37.40986,157,0.33,2920
st2010-3512,30/01/2015 08:00,0.05591667,37.41186,46,2.18,2927
st2010-3512,30/01/2015 09:00,0.055735,37.4118,70,1.78,2932
st2010-3512,30/01/2015 10:00,0.05524,37.41187,263,0.6,2930
st2010-3512,30/01/2015 11:00,0.05493334,37.41195,104,0.04,2922
st2010-3512,30/01/2015 12:00,0.05452333,37.4119,310,2.64,2913
st2010-3512,30/01/2015 13:00,0.05151666,37.41274,312,1.49,2934
st2010-3512,30/01/2015 14:00,0.050545,37.41273,120,0.4,2971
st2010-3512,30/01/2015 15:00,0.05042167,37.41272,140,0.2,2980
st2010-3512,30/01/2015 16:00,0.04945166,37.41265,327,0.64,2939
st2010-3512,30/01/2015 17:00,0.04985333,37.41192,211,0.05,2958
st2010-3512,30/01/2015 18:00,0.05204,37.41508,0,0.66,2941
st2010-3512,30/01/2015 19:00,0.05274167,37.41555,16,0.29,2960
st2010-3512,30/01/2015 20:00,0.05684334,37.42003,43,1.31,2934
